id,userId,user,avatar,vehicle,vehicleId,type,ownerId,city,from,to,days,amount,status,doubleBook,createdAt
BK0773,U494,Arjun,A,Creta,171,Car,OWN0434,Rishikesh,2024-02-02,2024-02-08,6,16764,upcoming,False,2024-02-02
BK0774,U239,Pooja,P,TVS Apache RTR 160,229,Bike,OWN0221,Dehradun,2024-01-22,2024-01-29,7,3976,completed,True,2024-01-16
BK0775,U350,Arjun,A,Suzuki Access,734,Scooty,OWN0730,Mussoorie,2024-03-08,2024-03-13,5,2905,completed,False,2024-02-26
BK0776,U118,Neha,N,Suzuki Access,734,Scooty,OWN0730,Mussoorie,2024-02-15,2024-02-19,4,2324,cancelled,False,2024-02-04
BK0777,U179,Rohit,R,Sonet,153,Car,OWN0977,Dehradun,2024-01-01,2024-01-03,2,4408,upcoming,False,2024-01-01
BK0778,U316,Priya,P,Yamaha R15,460,Bike,OWN0025,Dehradun,2024-01-03,2024-01-10,7,5061,upcoming,False,2024-01-03
BK0779,U241,Arjun,A,TVS Ntorq,260,Scooty,OWN0304,Rishikesh,2024-03-27,2024-04-03,7,4382,completed,False,2024-01-21
BK0780,U251,Aditi,A,RE Classic 350,628,Bike,OWN0915,Rishikesh,2024-02-25,2024-03-02,6,4134,cancelled,False,2024-02-10
BK0781,U203,Neha,N,Ather 450X,335,Scooty,OWN0015,Auli,2024-01-21,2024-01-22,1,722,upcoming,False,2024-01-11
BK0782,U181,Arjun,A,RE Classic 350,340,Bike,OWN0591,Dehradun,2024-03-28,2024-03-29,1,706,cancelled,True,2024-02-16
BK0783,U454,Sneha,S,Yamaha Fascino,83,Scooty,OWN0343,Dehradun,2024-03-06,2024-03-07,1,559,completed,False,2024-02-02
BK0784,U364,Priya,P,Creta,132,Car,OWN0582,Dehradun,2024-02-24,2024-02-26,2,5210,completed,False,2024-01-04
BK0785,U007,Rahul,R,TVS Ntorq,215,Scooty,OWN0285,Mussoorie,2024-01-02,2024-01-06,4,2404,ongoing,False,2024-01-01
BK0786,U165,Karan,K,Yamaha R15,40,Bike,OWN0167,Rishikesh,2024-04-05,2024-04-07,2,1440,upcoming,False,2024-01-01
BK0787,U362,Pooja,P,Baleno,927,Car,OWN0861,Haridwar,2024-03-26,2024-03-28,2,3406,completed,False,2024-03-22
BK0788,U141,Rahul,R,Ather 450X,203,Scooty,OWN0904,Mussoorie,2024-02-12,2024-02-16,4,2668,completed,False,2024-01-28
BK0789,U393,Aditi,A,Ather 450X,587,Scooty,OWN0123,Rishikesh,2024-03-12,2024-03-14,2,1362,completed,False,2024-01-15
BK0790,U447,Neha,N,Swift,426,Car,OWN0104,Haridwar,2024-02-20,2024-02-26,6,9300,completed,False,2024-02-20
BK0791,U219,Pooja,P,i20,627,Car,OWN0504,Haridwar,2024-03-12,2024-03-16,4,7172,upcoming,False,2024-02-09
BK0792,U005,Aditi,A,Maruti Alto,255,Car,OWN0044,Dehradun,2024-01-01,2024-01-03,2,2102,completed,False,2024-01-01
BK0793,U033,Arjun,A,WagonR,966,Car,OWN0344,Rishikesh,2024-02-19,2024-02-20,1,1383,completed,False,2024-01-17
BK0794,U298,Aditi,A,Yamaha Fascino,476,Scooty,OWN0214,Mussoorie,2024-01-04,2024-01-05,1,612,cancelled,False,2024-01-03
BK0795,U404,Pooja,P,Swift,753,Car,OWN0214,Nainital,2024-03-11,2024-03-14,3,4548,completed,False,2024-01-13
BK0796,U251,Aditi,A,i10,417,Car,OWN0704,Rishikesh,2024-01-19,2024-01-22,3,4758,upcoming,False,2024-01-06
BK0797,U265,Aman,A,KTM Duke 200,4,Bike,OWN0746,Dehradun,2024-01-17,2024-01-22,5,3890,completed,False,2024-01-12
BK0798,U004,Neha,N,Ola S1,326,Scooty,OWN0891,Rishikesh,2024-01-03,2024-01-10,7,4788,upcoming,False,2024-01-02
BK0799,U316,Priya,P,Ather 450X,587,Scooty,OWN0123,Rishikesh,2024-02-23,2024-02-29,6,4086,completed,False,2024-02-19
BK0800,U100,Rahul,R,Swift,126,Car,OWN0778,Dehradun,2024-01-21,2024-01-24,3,4680,cancelled,False,2024-01-06
BK0801,U358,Rahul,R,TVS Jupiter,251,Scooty,OWN0674,Dehradun,2024-01-21,2024-01-27,6,3312,completed,False,2024-01-18
BK0802,U479,Rohit,R,Ather 450X,50,Scooty,OWN0925,Mussoorie,2024-03-05,2024-03-08,3,2097,upcoming,False,2024-02-28
BK0803,U332,Karan,K,Creta,456,Car,OWN0707,Dehradun,2024-02-08,2024-02-14,6,15648,completed,False,2024-01-18
BK0804,U379,Priya,P,Ather 450X,59,Scooty,OWN0081,Mussoorie,2024-04-01,2024-04-07,6,4344,completed,False,2024-02-21
BK0805,U090,Arjun,A,Bajaj Avenger 220,961,Bike,OWN0573,Haridwar,2024-04-05,2024-04-08,3,1716,cancelled,False,2024-02-16
BK0806,U024,Rahul,R,Honda Activa,791,Scooty,OWN0146,Dehradun,2024-01-12,2024-01-13,1,621,completed,False,2024-01-03
BK0807,U419,Sneha,S,Swift,333,Car,OWN0760,Dehradun,2024-03-05,2024-03-08,3,4818,cancelled,False,2024-01-24
BK0808,U238,Rohit,R,Yamaha R15,457,Bike,OWN0119,Haridwar,2024-03-10,2024-03-16,6,4122,upcoming,False,2024-02-21
BK0809,U021,Pooja,P,Suzuki Access,227,Scooty,OWN0186,Rishikesh,2024-02-26,2024-02-27,1,661,completed,False,2024-01-02
BK0810,U497,Rohit,R,TVS Apache RTR 160,244,Bike,OWN0105,Dehradun,2024-02-02,2024-02-03,1,460,completed,False,2024-02-02
BK0811,U004,Neha,N,KTM Duke 200,724,Bike,OWN0951,Rishikesh,2024-03-16,2024-03-23,7,4823,upcoming,False,2024-03-10
BK0812,U222,Sneha,S,Yamaha R15,70,Bike,OWN0966,Mussoorie,2024-02-09,2024-02-16,7,4879,completed,False,2024-01-15
BK0813,U189,Aman,A,i20,981,Car,OWN0563,Haridwar,2024-02-12,2024-02-18,6,10302,cancelled,False,2024-02-12
BK0814,U375,Pooja,P,Honda Activa,374,Scooty,OWN0662,Mussoorie,2024-01-24,2024-01-29,5,3110,completed,False,2024-01-12
BK0815,U289,Rahul,R,i10,417,Car,OWN0704,Rishikesh,2024-02-11,2024-02-15,4,6344,ongoing,False,2024-02-08
BK0816,U437,Rahul,R,Bajaj Avenger 220,91,Bike,OWN0990,Haridwar,2024-03-28,2024-03-29,1,570,completed,False,2024-03-16
BK0817,U409,Sneha,S,Bajaj Avenger 220,562,Bike,OWN0718,Haridwar,2024-01-03,2024-01-05,2,1208,cancelled,False,2024-01-02
BK0818,U240,Aditi,A,Ather 450X,422,Scooty,OWN0333,Dehradun,2024-02-26,2024-02-28,2,1498,completed,False,2024-02-25
BK0819,U350,Arjun,A,Ather 450X,107,Scooty,OWN0251,Dehradun,2024-02-19,2024-02-20,1,673,completed,False,2024-01-23
BK0820,U496,Karan,K,Yamaha FZ,544,Bike,OWN0300,Dehradun,2024-02-29,2024-03-05,5,2690,completed,False,2024-01-07
BK0821,U450,Rahul,R,i10,357,Car,OWN0009,Dehradun,2024-01-22,2024-01-28,6,9996,completed,False,2024-01-07
BK0822,U104,Arjun,A,Ola S1,389,Scooty,OWN0971,Rishikesh,2024-03-07,2024-03-13,6,4080,upcoming,False,2024-01-08
BK0823,U004,Neha,N,Ola S1,938,Scooty,OWN0728,Dehradun,2024-01-26,2024-01-31,5,3415,completed,False,2024-01-22
BK0824,U384,Sneha,S,RE Classic 350,73,Bike,OWN0474,Dehradun,2024-03-26,2024-03-28,2,1172,upcoming,False,2024-03-07
BK0825,U301,Karan,K,Swift,633,Car,OWN0955,Dehradun,2024-01-30,2024-02-05,6,9228,completed,False,2024-01-30
BK0826,U254,Neha,N,WagonR,288,Car,OWN0643,Rishikesh,2024-01-14,2024-01-18,4,5424,cancelled,False,2024-01-04
BK0827,U375,Pooja,P,Maruti Alto,858,Car,OWN0570,Rishikesh,2024-03-18,2024-03-23,5,6015,cancelled,False,2024-03-14
BK0828,U453,Priya,P,TVS Ntorq,881,Scooty,OWN0047,Rishikesh,2024-03-17,2024-03-24,7,4270,completed,False,2024-02-12
BK0829,U357,Neha,N,Honda Activa,404,Scooty,OWN0507,Dehradun,2024-01-29,2024-01-30,1,554,completed,False,2024-01-16
BK0830,U384,Sneha,S,Ola S1,554,Scooty,OWN0467,Rishikesh,2024-03-27,2024-04-01,5,3470,completed,False,2024-01-19
BK0831,U263,Pooja,P,Creta,375,Car,OWN0392,Rishikesh,2024-03-23,2024-03-29,6,15318,upcoming,False,2024-03-06
BK0832,U204,Arjun,A,i10,525,Car,OWN0652,Rishikesh,2024-01-14,2024-01-20,6,10386,upcoming,False,2024-01-05
BK0833,U398,Rohit,R,RE Classic 350,241,Bike,OWN0544,Rishikesh,2024-02-29,2024-03-05,5,3610,ongoing,False,2024-01-04
BK0834,U365,Sneha,S,Suzuki Access,932,Scooty,OWN0195,Dehradun,2024-01-02,2024-01-07,5,3345,upcoming,True,2024-01-01
BK0835,U255,Rohit,R,Ather 450X,602,Scooty,OWN0567,Haridwar,2024-03-19,2024-03-22,3,1959,upcoming,False,2024-02-08
BK0836,U401,Aditi,A,Ather 450X,284,Scooty,OWN0677,Rishikesh,2024-02-29,2024-03-03,3,2094,cancelled,False,2024-02-12
BK0837,U130,Sneha,S,City,891,Car,OWN0417,Mussoorie,2024-02-09,2024-02-16,7,18305,completed,False,2024-01-03
BK0838,U232,Aman,A,Honda Activa,413,Scooty,OWN0669,Dehradun,2024-01-22,2024-01-27,5,2960,cancelled,False,2024-01-13
BK0839,U328,Priya,P,Hero Splendor Plus,790,Bike,OWN0414,Rishikesh,2024-02-06,2024-02-09,3,1014,upcoming,False,2024-01-29
BK0840,U426,Rahul,R,KTM Duke 200,364,Bike,OWN0562,Rishikesh,2024-01-14,2024-01-19,5,3310,cancelled,False,2024-01-13
BK0841,U376,Karan,K,Ola S1,266,Scooty,OWN0184,Dehradun,2024-02-13,2024-02-15,2,1236,upcoming,False,2024-02-02
BK0842,U108,Aman,A,TVS Jupiter,944,Scooty,OWN0222,Nainital,2024-03-07,2024-03-12,5,3180,completed,False,2024-01-07
BK0843,U237,Karan,K,Hero Splendor Plus,832,Bike,OWN0802,Mussoorie,2024-03-31,2024-04-05,5,1660,upcoming,False,2024-02-16
BK0844,U260,Neha,N,Maruti Alto,876,Car,OWN0934,Haridwar,2024-02-27,2024-03-01,3,3471,upcoming,False,2024-02-13
BK0845,U255,Rohit,R,Ather 450X,338,Scooty,OWN0084,Mussoorie,2024-03-26,2024-03-30,4,2920,upcoming,False,2024-03-02
BK0846,U270,Rohit,R,TVS Jupiter,317,Scooty,OWN0466,Rishikesh,2024-01-28,2024-02-04,7,4158,completed,False,2024-01-16
BK0847,U431,Neha,N,RE Classic 350,979,Bike,OWN0598,Dehradun,2024-01-27,2024-02-02,6,3816,completed,False,2024-01-21
BK0848,U344,Priya,P,Ather 450X,101,Scooty,OWN0712,Mussoorie,2024-03-28,2024-04-04,7,4984,ongoing,False,2024-02-19
BK0849,U049,Arjun,A,TVS Jupiter,902,Scooty,OWN0966,Rishikesh,2024-03-22,2024-03-28,6,3888,completed,False,2024-01-04
BK0850,U329,Neha,N,Baleno,642,Car,OWN0432,Nainital,2024-03-03,2024-03-04,1,1807,upcoming,False,2024-01-25
BK0851,U299,Aditi,A,Ola S1,161,Scooty,OWN0933,Dehradun,2024-01-25,2024-01-27,2,1254,completed,False,2024-01-17
BK0852,U165,Karan,K,Yamaha Fascino,290,Scooty,OWN0573,Rishikesh,2024-01-31,2024-02-01,1,545,completed,False,2024-01-19
BK0853,U310,Aman,A,RE Classic 350,349,Bike,OWN0999,Nainital,2024-03-11,2024-03-13,2,1412,completed,False,2024-01-06
BK0854,U373,Aditi,A,Nexon,192,Car,OWN0503,Nainital,2024-01-12,2024-01-14,2,4222,cancelled,False,2024-01-03
BK0855,U477,Pooja,P,Yamaha Fascino,842,Scooty,OWN0227,Chakrata,2024-02-20,2024-02-26,6,3768,completed,False,2024-01-30
BK0856,U122,Rahul,R,KTM Duke 200,322,Bike,OWN0832,Nainital,2024-03-26,2024-04-01,6,3912,cancelled,False,2024-01-16
BK0857,U146,Aditi,A,Maruti Alto,639,Car,OWN0232,Mussoorie,2024-01-20,2024-01-24,4,4488,completed,False,2024-01-02
BK0858,U097,Rohit,R,i10,144,Car,OWN0855,Rishikesh,2024-02-01,2024-02-03,2,2978,completed,False,2024-01-05
BK0859,U150,Aman,A,Sonet,435,Car,OWN0083,Rishikesh,2024-03-19,2024-03-26,7,13678,completed,False,2024-03-15
BK0860,U125,Sneha,S,Yamaha Fascino,728,Scooty,OWN0486,Dehradun,2024-02-10,2024-02-13,3,1695,completed,False,2024-01-29
BK0861,U022,Arjun,A,Nexon,936,Car,OWN0208,Dehradun,2024-01-05,2024-01-07,2,4684,completed,False,2024-01-04
BK0862,U129,Aditi,A,Bajaj Avenger 220,76,Bike,OWN0610,Dehradun,2024-02-23,2024-02-25,2,1300,completed,False,2024-02-20
BK0863,U185,Arjun,A,Suzuki Access,578,Scooty,OWN0396,Mussoorie,2024-03-01,2024-03-04,3,2010,ongoing,False,2024-01-11
BK0864,U056,Neha,N,RE Classic 350,565,Bike,OWN0211,Mussoorie,2024-02-01,2024-02-06,5,3450,upcoming,False,2024-01-10
BK0865,U245,Sneha,S,Bajaj Pulsar 150,694,Bike,OWN0847,Nainital,2024-01-02,2024-01-08,6,2658,ongoing,False,2024-01-02
BK0866,U377,Karan,K,Yamaha R15,415,Bike,OWN0653,Lansdowne,2024-01-20,2024-01-21,1,622,completed,False,2024-01-18
BK0867,U333,Priya,P,Maruti Alto,243,Car,OWN0602,Lansdowne,2024-03-31,2024-04-06,6,7782,upcoming,True,2024-02-19
BK0868,U152,Priya,P,Sonet,291,Car,OWN0822,Mussoorie,2024-03-12,2024-03-16,4,8052,cancelled,False,2024-01-01
BK0869,U480,Karan,K,Suzuki Access,263,Scooty,OWN0584,Auli,2024-02-17,2024-02-20,3,1752,completed,False,2024-01-22
BK0870,U298,Aditi,A,Ather 450X,341,Scooty,OWN0092,Mussoorie,2024-01-17,2024-01-18,1,734,ongoing,False,2024-01-11
BK0871,U220,Priya,P,TVS Apache RTR 160,7,Bike,OWN0995,Mussoorie,2024-03-04,2024-03-08,4,2252,upcoming,False,2024-02-09
BK0872,U473,Pooja,P,Maruti Alto,813,Car,OWN0851,Haridwar,2024-01-30,2024-02-01,2,2506,upcoming,False,2024-01-14
BK0873,U440,Karan,K,Ather 450X,197,Scooty,OWN0794,Rishikesh,2024-04-02,2024-04-07,5,3555,upcoming,False,2024-03-27
BK0874,U422,Rohit,R,RE Classic 350,421,Bike,OWN0129,Dehradun,2024-01-04,2024-01-05,1,709,upcoming,False,2024-01-02
BK0875,U205,Aditi,A,RE Classic 350,580,Bike,OWN0337,Dehradun,2024-04-02,2024-04-06,4,2400,upcoming,False,2024-01-19
BK0876,U486,Rohit,R,Honda Activa,983,Scooty,OWN0597,Dehradun,2024-03-13,2024-03-17,4,2224,completed,False,2024-01-24
BK0877,U077,Aditi,A,Hero Splendor Plus,64,Bike,OWN0844,Mussoorie,2024-02-26,2024-03-02,5,1640,completed,False,2024-02-13
BK0878,U012,Sneha,S,City,411,Car,OWN0280,Nainital,2024-02-28,2024-02-29,1,2513,cancelled,False,2024-01-28
BK0879,U330,Rohit,R,Honda Activa,962,Scooty,OWN0059,Nainital,2024-01-04,2024-01-08,4,2216,cancelled,False,2024-01-03
BK0880,U348,Karan,K,City,111,Car,OWN0977,Haridwar,2024-01-05,2024-01-07,2,5290,completed,False,2024-01-02
BK0881,U130,Sneha,S,TVS Jupiter,317,Scooty,OWN0466,Rishikesh,2024-01-05,2024-01-10,5,2970,ongoing,False,2024-01-04
BK0882,U458,Priya,P,i10,168,Car,OWN0737,Rishikesh,2024-02-18,2024-02-19,1,1632,completed,False,2024-02-05
BK0883,U333,Priya,P,KTM Duke 200,199,Bike,OWN0682,Haridwar,2024-01-31,2024-02-06,6,4068,cancelled,False,2024-01-08
BK0884,U302,Rohit,R,Swift,753,Car,OWN0214,Nainital,2024-01-10,2024-01-16,6,9096,cancelled,False,2024-01-10
BK0885,U471,Sneha,S,Sonet,387,Car,OWN0632,Dehradun,2024-03-24,2024-03-31,7,14049,upcoming,False,2024-01-01
BK0886,U436,Priya,P,TVS Apache RTR 160,346,Bike,OWN0307,Dehradun,2024-01-04,2024-01-06,2,1076,upcoming,False,2024-01-02
BK0887,U471,Sneha,S,TVS Jupiter,428,Scooty,OWN0980,Auli,2024-01-08,2024-01-09,1,646,upcoming,False,2024-01-03
BK0888,U262,Pooja,P,TVS Jupiter,239,Scooty,OWN0777,Rishikesh,2024-02-29,2024-03-06,6,3510,ongoing,False,2024-01-12
BK0889,U233,Rohit,R,Yamaha R15,799,Bike,OWN0465,Mussoorie,2024-02-10,2024-02-11,1,649,completed,False,2024-01-21
BK0890,U252,Priya,P,Swift,753,Car,OWN0214,Nainital,2024-03-09,2024-03-14,5,7580,ongoing,False,2024-01-19
BK0891,U032,Priya,P,Ola S1,410,Scooty,OWN0421,Dehradun,2024-01-20,2024-01-22,2,1226,completed,False,2024-01-17
BK0892,U426,Rahul,R,Creta,711,Car,OWN0598,Haridwar,2024-01-04,2024-01-10,6,16476,completed,False,2024-01-02
BK0893,U216,Aditi,A,Yamaha FZ,1000,Bike,OWN0824,Mussoorie,2024-03-11,2024-03-16,5,2780,completed,False,2024-02-03
BK0894,U213,Aditi,A,KTM Duke 200,721,Bike,OWN0742,Dehradun,2024-02-16,2024-02-20,4,2644,upcoming,False,2024-01-09
BK0895,U380,Aman,A,i10,903,Car,OWN0481,Lansdowne,2024-03-03,2024-03-06,3,5124,ongoing,True,2024-02-06
BK0896,U214,Priya,P,Suzuki Access,839,Scooty,OWN0417,Rishikesh,2024-01-03,2024-01-09,6,3552,upcoming,False,2024-01-02
BK0897,U226,Neha,N,Yamaha FZ,160,Bike,OWN0592,Rishikesh,2024-03-21,2024-03-27,6,3462,completed,False,2024-02-13
BK0898,U091,Aman,A,TVS Jupiter,371,Scooty,OWN0102,Auli,2024-01-28,2024-02-01,4,2456,ongoing,False,2024-01-23
BK0899,U129,Aditi,A,RE Classic 350,481,Bike,OWN0060,Haridwar,2024-03-11,2024-03-15,4,2880,upcoming,False,2024-02-26
BK0900,U002,Rahul,R,Honda Activa,830,Scooty,OWN0490,Mussoorie,2024-03-30,2024-04-05,6,3816,upcoming,False,2024-02-10
BK0901,U246,Aman,A,Maruti Alto,480,Car,OWN0611,Nainital,2024-01-07,2024-01-11,4,4840,ongoing,False,2024-01-05
BK0902,U264,Sneha,S,i20,513,Car,OWN0816,Dehradun,2024-02-28,2024-03-04,5,9645,completed,False,2024-01-10
BK0903,U205,Aditi,A,Bajaj Avenger 220,535,Bike,OWN0225,Dehradun,2024-03-17,2024-03-18,1,588,completed,False,2024-01-19
BK0904,U458,Priya,P,City,411,Car,OWN0280,Nainital,2024-04-02,2024-04-08,6,15078,completed,False,2024-02-18
BK0905,U132,Neha,N,Swift,123,Car,OWN0113,Dehradun,2024-01-04,2024-01-08,4,6468,completed,False,2024-01-04
BK0906,U039,Neha,N,TVS Apache RTR 160,661,Bike,OWN0262,Rishikesh,2024-02-24,2024-02-29,5,2870,completed,False,2024-02-16
BK0907,U368,Karan,K,Maruti Alto,408,Car,OWN0619,Mussoorie,2024-03-06,2024-03-11,5,5760,completed,False,2024-01-10
BK0908,U354,Pooja,P,Suzuki Access,860,Scooty,OWN0658,Mussoorie,2024-02-21,2024-02-27,6,3996,completed,False,2024-01-31
BK0909,U497,Rohit,R,City,891,Car,OWN0417,Mussoorie,2024-02-17,2024-02-22,5,13075,upcoming,False,2024-01-30
BK0910,U299,Aditi,A,i10,537,Car,OWN0148,Rishikesh,2024-01-16,2024-01-18,2,2972,completed,False,2024-01-09
BK0911,U069,Sneha,S,KTM Duke 200,571,Bike,OWN0209,Haridwar,2024-02-16,2024-02-22,6,4620,completed,False,2024-02-13
BK0912,U352,Aman,A,RE Classic 350,277,Bike,OWN0254,Rishikesh,2024-02-21,2024-02-22,1,596,completed,False,2024-02-08
BK0913,U044,Sneha,S,TVS Ntorq,632,Scooty,OWN0448,Mussoorie,2024-03-28,2024-04-02,5,3295,completed,False,2024-03-07
BK0914,U226,Neha,N,Baleno,3,Car,OWN0952,Rishikesh,2024-01-16,2024-01-22,6,10890,upcoming,True,2024-01-13
BK0915,U249,Rohit,R,i20,894,Car,OWN0388,Haridwar,2024-02-16,2024-02-17,1,1676,completed,True,2024-01-30
BK0916,U333,Priya,P,Bajaj Avenger 220,106,Bike,OWN0316,Rishikesh,2024-01-08,2024-01-14,6,3228,upcoming,False,2024-01-01
BK0917,U146,Aditi,A,Bajaj Avenger 220,232,Bike,OWN0658,Rishikesh,2024-02-24,2024-02-26,2,1196,upcoming,False,2024-02-16
BK0918,U227,Sneha,S,i20,612,Car,OWN0638,Auli,2024-02-27,2024-03-02,4,7112,cancelled,False,2024-01-19
BK0919,U212,Rahul,R,TVS Jupiter,86,Scooty,OWN0911,Dehradun,2024-01-07,2024-01-13,6,3372,completed,False,2024-01-01
BK0920,U018,Rahul,R,Bajaj Pulsar 150,949,Bike,OWN0470,Mussoorie,2024-03-14,2024-03-21,7,3514,completed,False,2024-03-01
BK0921,U027,Priya,P,Bajaj Avenger 220,835,Bike,OWN0870,Rishikesh,2024-03-04,2024-03-05,1,530,upcoming,False,2024-01-04
BK0922,U372,Sneha,S,Yamaha FZ,181,Bike,OWN0813,Rishikesh,2024-02-17,2024-02-18,1,619,completed,False,2024-02-12
BK0923,U148,Aman,A,Swift,579,Car,OWN0885,Haridwar,2024-01-21,2024-01-25,4,6280,cancelled,False,2024-01-21
BK0924,U118,Neha,N,KTM Duke 200,721,Bike,OWN0742,Dehradun,2024-03-20,2024-03-26,6,3966,completed,True,2024-01-02
BK0925,U346,Arjun,A,Nexon,177,Car,OWN0942,Mussoorie,2024-03-01,2024-03-06,5,10590,completed,False,2024-02-20
BK0926,U309,Priya,P,TVS Ntorq,485,Scooty,OWN0124,Lansdowne,2024-03-23,2024-03-26,3,1977,ongoing,False,2024-02-12
BK0927,U328,Priya,P,TVS Ntorq,236,Scooty,OWN0652,Mussoorie,2024-03-17,2024-03-24,7,4872,ongoing,False,2024-02-27
BK0928,U384,Sneha,S,TVS Jupiter,317,Scooty,OWN0466,Rishikesh,2024-04-07,2024-04-10,3,1782,completed,False,2024-02-19
BK0929,U340,Arjun,A,TVS Ntorq,695,Scooty,OWN0514,Rishikesh,2024-03-19,2024-03-25,6,3648,cancelled,False,2024-01-22
BK0930,U029,Rahul,R,Bajaj Avenger 220,289,Bike,OWN0634,Rishikesh,2024-02-21,2024-02-22,1,554,completed,False,2024-02-19
BK0931,U369,Karan,K,RE Classic 350,217,Bike,OWN0886,Rishikesh,2024-02-07,2024-02-11,4,2420,completed,False,2024-01-24
BK0932,U048,Pooja,P,Suzuki Access,923,Scooty,OWN0289,Dehradun,2024-01-31,2024-02-02,2,1284,ongoing,False,2024-01-20
BK0933,U393,Aditi,A,TVS Ntorq,236,Scooty,OWN0652,Mussoorie,2024-02-26,2024-03-04,7,4872,ongoing,False,2024-01-26
BK0934,U380,Aman,A,Nexon,588,Car,OWN0334,Haridwar,2024-03-28,2024-04-04,7,14623,upcoming,False,2024-03-09
BK0935,U059,Pooja,P,Creta,762,Car,OWN0911,Dehradun,2024-02-18,2024-02-24,6,15444,cancelled,False,2024-02-03
BK0936,U164,Pooja,P,KTM Duke 200,352,Bike,OWN0933,Dehradun,2024-01-12,2024-01-16,4,3080,ongoing,False,2024-01-11
BK0937,U024,Rahul,R,Bajaj Pulsar 150,820,Bike,OWN0699,Nainital,2024-03-07,2024-03-10,3,1320,completed,False,2024-02-20
BK0938,U265,Aman,A,i10,522,Car,OWN0791,Rishikesh,2024-02-05,2024-02-06,1,1599,completed,False,2024-01-03
BK0939,U264,Sneha,S,i20,60,Car,OWN0344,Rishikesh,2024-02-13,2024-02-15,2,3466,upcoming,False,2024-01-19
BK0940,U377,Karan,K,Honda Activa,47,Scooty,OWN0802,Haridwar,2024-02-15,2024-02-21,6,3420,ongoing,False,2024-01-22
BK0941,U014,Arjun,A,Swift,579,Car,OWN0885,Haridwar,2024-03-14,2024-03-19,5,7850,upcoming,False,2024-01-24
BK0942,U133,Pooja,P,Suzuki Access,383,Scooty,OWN0584,Dehradun,2024-02-01,2024-02-08,7,4214,completed,False,2024-01-29
BK0943,U378,Pooja,P,Nexon,606,Car,OWN0919,Dehradun,2024-01-13,2024-01-14,1,2165,completed,False,2024-01-01
BK0944,U467,Arjun,A,RE Classic 350,718,Bike,OWN0158,Dehradun,2024-02-17,2024-02-22,5,2880,cancelled,False,2024-02-04
BK0945,U129,Aditi,A,RE Classic 350,421,Bike,OWN0129,Dehradun,2024-02-24,2024-03-01,6,4254,upcoming,False,2024-02-12
BK0946,U373,Aditi,A,i20,330,Car,OWN0726,Rishikesh,2024-01-29,2024-02-03,5,9075,completed,False,2024-01-12
BK0947,U424,Priya,P,Swift,591,Car,OWN0373,Dehradun,2024-01-16,2024-01-20,4,5716,upcoming,False,2024-01-02
BK0948,U420,Aman,A,i10,675,Car,OWN0883,Dehradun,2024-04-02,2024-04-06,4,6852,cancelled,False,2024-02-05
BK0949,U355,Aman,A,Baleno,960,Car,OWN0681,Dehradun,2024-03-09,2024-03-16,7,11403,completed,False,2024-01-06
BK0950,U453,Priya,P,Yamaha FZ,160,Bike,OWN0592,Rishikesh,2024-03-25,2024-03-27,2,1154,ongoing,False,2024-02-14
BK0951,U316,Priya,P,Ola S1,992,Scooty,OWN0373,Dehradun,2024-03-25,2024-03-29,4,2544,completed,True,2024-02-12
BK0952,U152,Priya,P,TVS Ntorq,560,Scooty,OWN0346,Nainital,2024-01-21,2024-01-28,7,4641,upcoming,False,2024-01-16
BK0953,U472,Pooja,P,Bajaj Pulsar 150,811,Bike,OWN0970,Rishikesh,2024-01-14,2024-01-19,5,2260,cancelled,False,2024-01-02
BK0954,U438,Sneha,S,Sonet,777,Car,OWN0185,Rishikesh,2024-02-06,2024-02-13,7,15372,upcoming,False,2024-01-17
BK0955,U312,Pooja,P,Baleno,747,Car,OWN0942,Mussoorie,2024-02-05,2024-02-10,5,8995,ongoing,False,2024-01-01
BK0956,U151,Rahul,R,Suzuki Access,179,Scooty,OWN0059,Rishikesh,2024-02-01,2024-02-06,5,3100,ongoing,False,2024-01-31
BK0957,U370,Priya,P,Swift,561,Car,OWN0252,Dehradun,2024-03-28,2024-03-31,3,4263,upcoming,False,2024-01-24
BK0958,U042,Sneha,S,Ather 450X,269,Scooty,OWN0165,Rishikesh,2024-01-11,2024-01-15,4,2880,ongoing,False,2024-01-06
BK0959,U275,Priya,P,Yamaha R15,49,Bike,OWN0004,Rishikesh,2024-02-04,2024-02-11,7,5117,completed,False,2024-01-12
BK0960,U217,Rahul,R,Yamaha R15,457,Bike,OWN0119,Haridwar,2024-02-24,2024-03-02,7,4809,upcoming,False,2024-02-03
BK0961,U333,Priya,P,KTM Duke 200,634,Bike,OWN0518,Mussoorie,2024-03-16,2024-03-20,4,3100,upcoming,False,2024-03-01
BK0962,U170,Aman,A,Yamaha R15,301,Bike,OWN0786,Mussoorie,2024-02-12,2024-02-15,3,1947,upcoming,False,2024-01-29
BK0963,U389,Priya,P,TVS Ntorq,302,Scooty,OWN0515,Haridwar,2024-01-31,2024-02-01,1,686,completed,True,2024-01-30
BK0964,U313,Priya,P,Bajaj Pulsar 150,949,Bike,OWN0470,Mussoorie,2024-04-02,2024-04-04,2,1004,upcoming,False,2024-01-28
BK0965,U213,Aditi,A,i20,912,Car,OWN0300,Rishikesh,2024-03-29,2024-03-30,1,1864,completed,False,2024-02-25
