id,booking,userId,user,vehicleId,city,type,amount,tax,platformFee,net,date,status,fraud,paymentMode,vehicleName,userName
TXN0812,BK0812,U222,Sneha,70,Mussoorie,Bike,4879,878,732,3269,2024-02-09,received,False,Card,Yamaha R15,Sneha
TXN0813,BK0813,U189,Aman,981,Haridwar,Car,10302,1854,1545,6903,2024-02-12,refunded,False,Card,i20,Aman
TXN0814,BK0814,U375,Pooja,374,Mussoorie,Scooty,3110,560,466,2084,2024-01-24,received,False,UPI,Honda Activa,Pooja
TXN0815,BK0815,U289,Rahul,417,Rishikesh,Car,6344,1142,952,4250,2024-02-11,pending,True,Cash,i10,Rahul
TXN0816,BK0816,U437,Rahul,91,Haridwar,Bike,570,103,86,381,2024-03-28,received,False,UPI,Bajaj Avenger 220,Rahul
TXN0817,BK0817,U409,Sneha,562,Haridwar,Bike,1208,217,181,810,2024-01-03,refunded,False,UPI,Bajaj Avenger 220,Sneha
TXN0818,BK0818,U240,Aditi,422,Dehradun,Scooty,1498,270,225,1003,2024-02-26,received,False,UPI,Ather 450X,Aditi
TXN0819,BK0819,U350,Arjun,107,Dehradun,Scooty,673,121,101,451,2024-02-19,received,False,UPI,Ather 450X,Arjun
TXN0820,BK0820,U496,Karan,544,Dehradun,Bike,2690,484,404,1802,2024-02-29,received,False,Card,Yamaha FZ,Karan
TXN0821,BK0821,U450,Rahul,357,Dehradun,Car,9996,1799,1499,6698,2024-01-22,received,False,UPI,i10,Rahul
TXN0822,BK0822,U104,Arjun,389,Rishikesh,Scooty,4080,734,612,2734,2024-03-07,received,False,Card,Ola S1,Arjun
TXN0823,BK0823,U004,Neha,938,Dehradun,Scooty,3415,615,512,2288,2024-01-26,received,False,Net Banking,Ola S1,Neha
TXN0824,BK0824,U384,Sneha,73,Dehradun,Bike,1172,211,176,785,2024-03-26,received,False,Net Banking,RE Classic 350,Sneha
TXN0825,BK0825,U301,Karan,633,Dehradun,Car,9228,1661,1384,6183,2024-01-30,received,False,Card,Swift,Karan
TXN0826,BK0826,U254,Neha,288,Rishikesh,Car,5424,976,814,3634,2024-01-14,refunded,False,Cash,WagonR,Neha
TXN0827,BK0827,U375,Pooja,858,Rishikesh,Car,6015,1083,902,4030,2024-03-18,refunded,False,Card,Maruti Alto,Pooja
TXN0828,BK0828,U453,Priya,881,Rishikesh,Scooty,4270,769,640,2861,2024-03-17,received,False,Cash,TVS Ntorq,Priya
TXN0829,BK0829,U357,Neha,404,Dehradun,Scooty,554,100,83,371,2024-01-29,received,False,UPI,Honda Activa,Neha
TXN0830,BK0830,U384,Sneha,554,Rishikesh,Scooty,3470,625,520,2325,2024-03-27,received,False,Cash,Ola S1,Sneha
TXN0831,BK0831,U263,Pooja,375,Rishikesh,Car,15318,2757,2298,10263,2024-03-23,pending,False,Cash,Creta,Pooja
TXN0832,BK0832,U204,Arjun,525,Rishikesh,Car,10386,1869,1558,6959,2024-01-14,pending,False,Card,i10,Arjun
TXN0833,BK0833,U398,Rohit,241,Rishikesh,Bike,3610,650,542,2418,2024-02-29,pending,False,Cash,RE Classic 350,Rohit
TXN0834,BK0834,U365,Sneha,932,Dehradun,Scooty,3345,602,502,2241,2024-01-02,pending,False,Card,Suzuki Access,Sneha
TXN0835,BK0835,U255,Rohit,602,Haridwar,Scooty,1959,353,294,1312,2024-03-19,received,False,Cash,Ather 450X,Rohit
TXN0836,BK0836,U401,Aditi,284,Rishikesh,Scooty,2094,377,314,1403,2024-02-29,refunded,False,Card,Ather 450X,Aditi
TXN0837,BK0837,U130,Sneha,891,Mussoorie,Car,18305,3295,2746,12264,2024-02-09,received,False,Net Banking,City,Sneha
TXN0838,BK0838,U232,Aman,413,Dehradun,Scooty,2960,533,444,1983,2024-01-22,received,False,Cash,Honda Activa,Aman
TXN0839,BK0839,U328,Priya,790,Rishikesh,Bike,1014,183,152,679,2024-02-06,pending,False,Card,Hero Splendor Plus,Priya
TXN0840,BK0840,U426,Rahul,364,Rishikesh,Bike,3310,596,496,2218,2024-01-14,refunded,False,UPI,KTM Duke 200,Rahul
TXN0841,BK0841,U376,Karan,266,Dehradun,Scooty,1236,222,185,829,2024-02-13,pending,False,Card,Ola S1,Karan
TXN0842,BK0842,U108,Aman,944,Nainital,Scooty,3180,572,477,2131,2024-03-07,received,False,Net Banking,TVS Jupiter,Aman
TXN0843,BK0843,U237,Karan,832,Mussoorie,Bike,1660,299,249,1112,2024-03-31,received,False,Card,Hero Splendor Plus,Karan
TXN0844,BK0844,U260,Neha,876,Haridwar,Car,3471,625,521,2325,2024-02-27,received,False,UPI,Maruti Alto,Neha
TXN0845,BK0845,U255,Rohit,338,Mussoorie,Scooty,2920,526,438,1956,2024-03-26,received,False,Card,Ather 450X,Rohit
TXN0846,BK0846,U270,Rohit,317,Rishikesh,Scooty,4158,748,624,2786,2024-01-28,received,False,Card,TVS Jupiter,Rohit
TXN0847,BK0847,U431,Neha,979,Dehradun,Bike,3816,687,572,2557,2024-01-27,received,False,Card,RE Classic 350,Neha
TXN0848,BK0848,U344,Priya,101,Mussoorie,Scooty,4984,897,748,3339,2024-03-28,pending,False,Net Banking,Ather 450X,Priya
TXN0849,BK0849,U049,Arjun,902,Rishikesh,Scooty,3888,700,583,2605,2024-03-22,received,False,Net Banking,TVS Jupiter,Arjun
TXN0850,BK0850,U329,Neha,642,Nainital,Car,1807,325,271,1211,2024-03-03,pending,False,Cash,Baleno,Neha
TXN0851,BK0851,U299,Aditi,161,Dehradun,Scooty,1254,226,188,840,2024-01-25,received,False,Cash,Ola S1,Aditi
TXN0852,BK0852,U165,Karan,290,Rishikesh,Scooty,545,98,82,365,2024-01-31,received,False,Net Banking,Yamaha Fascino,Karan
TXN0853,BK0853,U310,Aman,349,Nainital,Bike,1412,254,212,946,2024-03-11,received,False,Net Banking,RE Classic 350,Aman
TXN0854,BK0854,U373,Aditi,192,Nainital,Car,4222,760,633,2829,2024-01-12,refunded,False,Card,Nexon,Aditi
TXN0855,BK0855,U477,Pooja,842,Chakrata,Scooty,3768,678,565,2525,2024-02-20,received,False,UPI,Yamaha Fascino,Pooja
TXN0856,BK0856,U122,Rahul,322,Nainital,Bike,3912,704,587,2621,2024-03-26,received,False,Cash,KTM Duke 200,Rahul
TXN0857,BK0857,U146,Aditi,639,Mussoorie,Car,4488,808,673,3007,2024-01-20,received,False,Card,Maruti Alto,Aditi
TXN0858,BK0858,U097,Rohit,144,Rishikesh,Car,2978,536,447,1995,2024-02-01,received,False,Cash,i10,Rohit
TXN0859,BK0859,U150,Aman,435,Rishikesh,Car,13678,2462,2052,9164,2024-03-19,received,False,Card,Sonet,Aman
TXN0860,BK0860,U125,Sneha,728,Dehradun,Scooty,1695,305,254,1136,2024-02-10,received,False,Net Banking,Yamaha Fascino,Sneha
TXN0861,BK0861,U022,Arjun,936,Dehradun,Car,4684,843,703,3138,2024-01-05,received,False,Cash,Nexon,Arjun
TXN0862,BK0862,U129,Aditi,76,Dehradun,Bike,1300,234,195,871,2024-02-23,received,False,Cash,Bajaj Avenger 220,Aditi
TXN0863,BK0863,U185,Arjun,578,Mussoorie,Scooty,2010,362,302,1346,2024-03-01,pending,False,Net Banking,Suzuki Access,Arjun
TXN0864,BK0864,U056,Neha,565,Mussoorie,Bike,3450,621,518,2311,2024-02-01,received,False,Cash,RE Classic 350,Neha
TXN0865,BK0865,U245,Sneha,694,Nainital,Bike,2658,478,399,1781,2024-01-02,pending,False,UPI,Bajaj Pulsar 150,Sneha
TXN0866,BK0866,U377,Karan,415,Lansdowne,Bike,622,112,93,417,2024-01-20,received,False,UPI,Yamaha R15,Karan
TXN0867,BK0867,U333,Priya,243,Lansdowne,Car,7782,1401,1167,5214,2024-03-31,received,False,UPI,Maruti Alto,Priya
TXN0868,BK0868,U152,Priya,291,Mussoorie,Car,8052,1449,1208,5395,2024-03-12,received,False,Card,Sonet,Priya
TXN0869,BK0869,U480,Karan,263,Auli,Scooty,1752,315,263,1174,2024-02-17,received,False,Card,Suzuki Access,Karan
TXN0870,BK0870,U298,Aditi,341,Mussoorie,Scooty,734,132,110,492,2024-01-17,pending,True,Cash,Ather 450X,Aditi
TXN0871,BK0871,U220,Priya,7,Mussoorie,Bike,2252,405,338,1509,2024-03-04,received,False,Cash,TVS Apache RTR 160,Priya
TXN0872,BK0872,U473,Pooja,813,Haridwar,Car,2506,451,376,1679,2024-01-30,pending,False,Cash,Maruti Alto,Pooja
TXN0873,BK0873,U440,Karan,197,Rishikesh,Scooty,3555,640,533,2382,2024-04-02,received,True,Net Banking,Ather 450X,Karan
TXN0874,BK0874,U422,Rohit,421,Dehradun,Bike,709,128,106,475,2024-01-04,pending,False,Cash,RE Classic 350,Rohit
TXN0875,BK0875,U205,Aditi,580,Dehradun,Bike,2400,432,360,1608,2024-04-02,received,False,UPI,RE Classic 350,Aditi
TXN0876,BK0876,U486,Rohit,983,Dehradun,Scooty,2224,400,334,1490,2024-03-13,received,False,Card,Honda Activa,Rohit
TXN0877,BK0877,U077,Aditi,64,Mussoorie,Bike,1640,295,246,1099,2024-02-26,received,False,Net Banking,Hero Splendor Plus,Aditi
TXN0878,BK0878,U012,Sneha,411,Nainital,Car,2513,452,377,1684,2024-02-28,refunded,False,Cash,City,Sneha
TXN0879,BK0879,U330,Rohit,962,Nainital,Scooty,2216,399,332,1485,2024-01-04,received,False,Cash,Honda Activa,Rohit
TXN0880,BK0880,U348,Karan,111,Haridwar,Car,5290,952,794,3544,2024-01-05,received,False,Card,City,Karan
TXN0881,BK0881,U130,Sneha,317,Rishikesh,Scooty,2970,535,446,1989,2024-01-05,pending,False,UPI,TVS Jupiter,Sneha
TXN0882,BK0882,U458,Priya,168,Rishikesh,Car,1632,294,245,1093,2024-02-18,received,False,UPI,i10,Priya
TXN0883,BK0883,U333,Priya,199,Haridwar,Bike,4068,732,610,2726,2024-01-31,refunded,False,Cash,KTM Duke 200,Priya
TXN0884,BK0884,U302,Rohit,753,Nainital,Car,9096,1637,1364,6095,2024-01-10,refunded,False,Card,Swift,Rohit
TXN0885,BK0885,U471,Sneha,387,Dehradun,Car,14049,2529,2107,9413,2024-03-24,received,False,Net Banking,Sonet,Sneha
TXN0886,BK0886,U436,Priya,346,Dehradun,Bike,1076,194,161,721,2024-01-04,received,False,UPI,TVS Apache RTR 160,Priya
TXN0887,BK0887,U471,Sneha,428,Auli,Scooty,646,116,97,433,2024-01-08,received,False,Card,TVS Jupiter,Sneha
TXN0888,BK0888,U262,Pooja,239,Rishikesh,Scooty,3510,632,526,2352,2024-02-29,pending,False,Cash,TVS Jupiter,Pooja
TXN0889,BK0889,U233,Rohit,799,Mussoorie,Bike,649,117,97,435,2024-02-10,received,False,UPI,Yamaha R15,Rohit
TXN0890,BK0890,U252,Priya,753,Nainital,Car,7580,1364,1137,5079,2024-03-09,pending,False,Net Banking,Swift,Priya
TXN0891,BK0891,U032,Priya,410,Dehradun,Scooty,1226,221,184,821,2024-01-20,received,False,UPI,Ola S1,Priya
TXN0892,BK0892,U426,Rahul,711,Haridwar,Car,16476,2966,2471,11039,2024-01-04,received,False,Net Banking,Creta,Rahul
TXN0893,BK0893,U216,Aditi,1000,Mussoorie,Bike,2780,500,417,1863,2024-03-11,received,True,Card,Yamaha FZ,Aditi
TXN0894,BK0894,U213,Aditi,721,Dehradun,Bike,2644,476,397,1771,2024-02-16,received,False,Cash,KTM Duke 200,Aditi
TXN0895,BK0895,U380,Aman,903,Lansdowne,Car,5124,922,769,3433,2024-03-03,pending,False,Net Banking,i10,Aman
TXN0896,BK0896,U214,Priya,839,Rishikesh,Scooty,3552,639,533,2380,2024-01-03,pending,False,Cash,Suzuki Access,Priya
TXN0897,BK0897,U226,Neha,160,Rishikesh,Bike,3462,623,519,2320,2024-03-21,received,False,Net Banking,Yamaha FZ,Neha
TXN0898,BK0898,U091,Aman,371,Auli,Scooty,2456,442,368,1646,2024-01-28,pending,False,Card,TVS Jupiter,Aman
TXN0899,BK0899,U129,Aditi,481,Haridwar,Bike,2880,518,432,1930,2024-03-11,received,False,UPI,RE Classic 350,Aditi
TXN0900,BK0900,U002,Rahul,830,Mussoorie,Scooty,3816,687,572,2557,2024-03-30,received,False,UPI,Honda Activa,Rahul
TXN0901,BK0901,U246,Aman,480,Nainital,Car,4840,871,726,3243,2024-01-07,pending,False,Card,Maruti Alto,Aman
TXN0902,BK0902,U264,Sneha,513,Dehradun,Car,9645,1736,1447,6462,2024-02-28,received,False,Net Banking,i20,Sneha
TXN0903,BK0903,U205,Aditi,535,Dehradun,Bike,588,106,88,394,2024-03-17,received,False,Cash,Bajaj Avenger 220,Aditi
TXN0904,BK0904,U458,Priya,411,Nainital,Car,15078,2714,2262,10102,2024-04-02,received,False,Net Banking,City,Priya
TXN0905,BK0905,U132,Neha,123,Dehradun,Car,6468,1164,970,4334,2024-01-04,received,True,Net Banking,Swift,Neha
TXN0906,BK0906,U039,Neha,661,Rishikesh,Bike,2870,517,430,1923,2024-02-24,received,False,Cash,TVS Apache RTR 160,Neha
TXN0907,BK0907,U368,Karan,408,Mussoorie,Car,5760,1037,864,3859,2024-03-06,received,False,Net Banking,Maruti Alto,Karan
TXN0908,BK0908,U354,Pooja,860,Mussoorie,Scooty,3996,719,599,2678,2024-02-21,received,False,Cash,Suzuki Access,Pooja
TXN0909,BK0909,U497,Rohit,891,Mussoorie,Car,13075,2354,1961,8760,2024-02-17,received,False,Cash,City,Rohit
TXN0910,BK0910,U299,Aditi,537,Rishikesh,Car,2972,535,446,1991,2024-01-16,received,False,Net Banking,i10,Aditi
TXN0911,BK0911,U069,Sneha,571,Haridwar,Bike,4620,832,693,3095,2024-02-16,received,False,UPI,KTM Duke 200,Sneha
TXN0912,BK0912,U352,Aman,277,Rishikesh,Bike,596,107,89,400,2024-02-21,received,False,Card,RE Classic 350,Aman
TXN0913,BK0913,U044,Sneha,632,Mussoorie,Scooty,3295,593,494,2208,2024-03-28,received,False,Card,TVS Ntorq,Sneha
TXN0914,BK0914,U226,Neha,3,Rishikesh,Car,10890,1960,1634,7296,2024-01-16,pending,False,UPI,Baleno,Neha
TXN0915,BK0915,U249,Rohit,894,Haridwar,Car,1676,302,251,1123,2024-02-16,received,False,Net Banking,i20,Rohit
TXN0916,BK0916,U333,Priya,106,Rishikesh,Bike,3228,581,484,2163,2024-01-08,received,False,UPI,Bajaj Avenger 220,Priya
TXN0917,BK0917,U146,Aditi,232,Rishikesh,Bike,1196,215,179,802,2024-02-24,pending,False,Cash,Bajaj Avenger 220,Aditi
TXN0918,BK0918,U227,Sneha,612,Auli,Car,7112,1280,1067,4765,2024-02-27,refunded,False,UPI,i20,Sneha
TXN0919,BK0919,U212,Rahul,86,Dehradun,Scooty,3372,607,506,2259,2024-01-07,received,True,Net Banking,TVS Jupiter,Rahul
TXN0920,BK0920,U018,Rahul,949,Mussoorie,Bike,3514,633,527,2354,2024-03-14,received,False,Net Banking,Bajaj Pulsar 150,Rahul
TXN0921,BK0921,U027,Priya,835,Rishikesh,Bike,530,95,80,355,2024-03-04,pending,False,Cash,Bajaj Avenger 220,Priya
TXN0922,BK0922,U372,Sneha,181,Rishikesh,Bike,619,111,93,415,2024-02-17,received,False,UPI,Yamaha FZ,Sneha
TXN0923,BK0923,U148,Aman,579,Haridwar,Car,6280,1130,942,4208,2024-01-21,refunded,False,Card,Swift,Aman
TXN0924,BK0924,U118,Neha,721,Dehradun,Bike,3966,714,595,2657,2024-03-20,received,False,Card,KTM Duke 200,Neha
TXN0925,BK0925,U346,Arjun,177,Mussoorie,Car,10590,1906,1588,7096,2024-03-01,received,False,Card,Nexon,Arjun
TXN0926,BK0926,U309,Priya,485,Lansdowne,Scooty,1977,356,297,1324,2024-03-23,pending,False,Net Banking,TVS Ntorq,Priya
TXN0927,BK0927,U328,Priya,236,Mussoorie,Scooty,4872,877,731,3264,2024-03-17,pending,False,Card,TVS Ntorq,Priya
TXN0928,BK0928,U384,Sneha,317,Rishikesh,Scooty,1782,321,267,1194,2024-04-07,received,False,Cash,TVS Jupiter,Sneha
TXN0929,BK0929,U340,Arjun,695,Rishikesh,Scooty,3648,657,547,2444,2024-03-19,refunded,False,UPI,TVS Ntorq,Arjun
TXN0930,BK0930,U029,Rahul,289,Rishikesh,Bike,554,100,83,371,2024-02-21,received,False,Card,Bajaj Avenger 220,Rahul
TXN0931,BK0931,U369,Karan,217,Rishikesh,Bike,2420,436,363,1621,2024-02-07,received,False,Cash,RE Classic 350,Karan
TXN0932,BK0932,U048,Pooja,923,Dehradun,Scooty,1284,231,193,860,2024-01-31,pending,False,Card,Suzuki Access,Pooja
TXN0933,BK0933,U393,Aditi,236,Mussoorie,Scooty,4872,877,731,3264,2024-02-26,pending,False,Card,TVS Ntorq,Aditi
TXN0934,BK0934,U380,Aman,588,Haridwar,Car,14623,2632,2193,9798,2024-03-28,received,False,Net Banking,Nexon,Aman
TXN0935,BK0935,U059,Pooja,762,Dehradun,Car,15444,2780,2317,10347,2024-02-18,refunded,False,Net Banking,Creta,Pooja
TXN0936,BK0936,U164,Pooja,352,Dehradun,Bike,3080,554,462,2064,2024-01-12,pending,False,Cash,KTM Duke 200,Pooja
TXN0937,BK0937,U024,Rahul,820,Nainital,Bike,1320,238,198,884,2024-03-07,received,False,Card,Bajaj Pulsar 150,Rahul
TXN0938,BK0938,U265,Aman,522,Rishikesh,Car,1599,288,240,1071,2024-02-05,received,False,Card,i10,Aman
TXN0939,BK0939,U264,Sneha,60,Rishikesh,Car,3466,624,520,2322,2024-02-13,pending,False,Cash,i20,Sneha
TXN0940,BK0940,U377,Karan,47,Haridwar,Scooty,3420,616,513,2291,2024-02-15,pending,False,Net Banking,Honda Activa,Karan
TXN0941,BK0941,U014,Arjun,579,Haridwar,Car,7850,1413,1178,5259,2024-03-14,received,False,Card,Swift,Arjun
TXN0942,BK0942,U133,Pooja,383,Dehradun,Scooty,4214,759,632,2823,2024-02-01,received,False,Net Banking,Suzuki Access,Pooja
TXN0943,BK0943,U378,Pooja,606,Dehradun,Car,2165,390,325,1450,2024-01-13,received,False,Cash,Nexon,Pooja
TXN0944,BK0944,U467,Arjun,718,Dehradun,Bike,2880,518,432,1930,2024-02-17,received,False,Card,RE Classic 350,Arjun
TXN0945,BK0945,U129,Aditi,421,Dehradun,Bike,4254,766,638,2850,2024-02-24,received,False,UPI,RE Classic 350,Aditi
TXN0946,BK0946,U373,Aditi,330,Rishikesh,Car,9075,1634,1361,6080,2024-01-29,received,False,Cash,i20,Aditi
TXN0947,BK0947,U424,Priya,591,Dehradun,Car,5716,1029,857,3830,2024-01-16,pending,False,Net Banking,Swift,Priya
TXN0948,BK0948,U420,Aman,675,Dehradun,Car,6852,1233,1028,4591,2024-04-02,refunded,False,Cash,i10,Aman
TXN0949,BK0949,U355,Aman,960,Dehradun,Car,11403,2053,1710,7640,2024-03-09,received,False,Card,Baleno,Aman
TXN0950,BK0950,U453,Priya,160,Rishikesh,Bike,1154,208,173,773,2024-03-25,pending,False,Card,Yamaha FZ,Priya
TXN0951,BK0951,U316,Priya,992,Dehradun,Scooty,2544,458,382,1704,2024-03-25,received,False,Card,Ola S1,Priya
TXN0952,BK0952,U152,Priya,560,Nainital,Scooty,4641,835,696,3110,2024-01-21,received,False,UPI,TVS Ntorq,Priya
TXN0953,BK0953,U472,Pooja,811,Rishikesh,Bike,2260,407,339,1514,2024-01-14,refunded,False,Cash,Bajaj Pulsar 150,Pooja
TXN0954,BK0954,U438,Sneha,777,Rishikesh,Car,15372,2767,2306,10299,2024-02-06,received,False,Cash,Sonet,Sneha
TXN0955,BK0955,U312,Pooja,747,Mussoorie,Car,8995,1619,1349,6027,2024-02-05,pending,False,Net Banking,Baleno,Pooja
TXN0956,BK0956,U151,Rahul,179,Rishikesh,Scooty,3100,558,465,2077,2024-02-01,pending,False,UPI,Suzuki Access,Rahul
TXN0957,BK0957,U370,Priya,561,Dehradun,Car,4263,767,639,2857,2024-03-28,pending,False,Net Banking,Swift,Priya
TXN0958,BK0958,U042,Sneha,269,Rishikesh,Scooty,2880,518,432,1930,2024-01-11,pending,False,UPI,Ather 450X,Sneha
TXN0959,BK0959,U275,Priya,49,Rishikesh,Bike,5117,921,768,3428,2024-02-04,received,False,Cash,Yamaha R15,Priya
TXN0960,BK0960,U217,Rahul,457,Haridwar,Bike,4809,866,721,3222,2024-02-24,pending,False,Cash,Yamaha R15,Rahul
TXN0961,BK0961,U333,Priya,634,Mussoorie,Bike,3100,558,465,2077,2024-03-16,pending,False,Card,KTM Duke 200,Priya
TXN0962,BK0962,U170,Aman,301,Mussoorie,Bike,1947,350,292,1305,2024-02-12,received,False,Card,Yamaha R15,Aman
TXN0963,BK0963,U389,Priya,302,Haridwar,Scooty,686,123,103,460,2024-01-31,received,False,Cash,TVS Ntorq,Priya
TXN0964,BK0964,U313,Priya,949,Mussoorie,Bike,1004,181,151,672,2024-04-02,received,False,Card,Bajaj Pulsar 150,Priya
TXN0965,BK0965,U213,Aditi,912,Rishikesh,Car,1864,336,280,1248,2024-03-29,received,False,UPI,i20,Aditi
TXN0966,BK0966,U094,Sneha,713,Dehradun,Scooty,2328,419,349,1560,2024-02-12,pending,False,UPI,TVS Jupiter,Sneha
TXN0967,BK0967,U107,Rahul,258,Dehradun,Car,6884,1239,1033,4612,2024-02-01,received,False,Card,i20,Rahul
TXN0968,BK0968,U079,Karan,861,Mussoorie,Car,4647,836,697,3114,2024-03-08,received,False,Net Banking,Swift,Karan
TXN0969,BK0969,U310,Aman,249,Dehradun,Car,7672,1381,1151,5140,2024-04-02,refunded,False,Cash,i20,Aman
TXN0970,BK0970,U472,Pooja,909,Nainital,Car,1379,248,207,924,2024-02-16,pending,False,UPI,WagonR,Pooja
TXN0971,BK0971,U070,Pooja,723,Rishikesh,Car,2978,536,447,1995,2024-03-30,received,False,Cash,Swift,Pooja
TXN0972,BK0972,U495,Rohit,965,Haridwar,Scooty,4095,737,614,2744,2024-02-29,received,False,Net Banking,Suzuki Access,Rohit
TXN0973,BK0973,U315,Rahul,259,Dehradun,Bike,2175,392,326,1457,2024-01-04,received,False,UPI,Bajaj Pulsar 150,Rahul
TXN0974,BK0974,U194,Priya,36,Rishikesh,Car,3274,589,491,2194,2024-03-31,received,True,Net Banking,Swift,Priya
TXN0975,BK0975,U124,Rahul,255,Dehradun,Car,1051,189,158,704,2024-01-28,pending,False,Card,Maruti Alto,Rahul
TXN0976,BK0976,U414,Karan,907,Rishikesh,Bike,2232,402,335,1495,2024-04-01,received,False,Card,Hero Splendor Plus,Karan
TXN0977,BK0977,U275,Priya,424,Rishikesh,Bike,3786,681,568,2537,2024-03-24,received,False,Net Banking,KTM Duke 200,Priya
TXN0978,BK0978,U447,Neha,896,Rishikesh,Scooty,1965,354,295,1316,2024-02-23,received,False,Cash,Ather 450X,Neha
TXN0979,BK0979,U413,Priya,108,Nainital,Car,2396,431,359,1606,2024-03-21,received,False,Cash,WagonR,Priya
TXN0980,BK0980,U252,Priya,558,Mussoorie,Car,12474,2245,1871,8358,2024-01-24,pending,False,Cash,Baleno,Priya
TXN0981,BK0981,U389,Priya,818,Mussoorie,Scooty,639,115,96,428,2024-02-20,pending,False,Card,Ola S1,Priya
TXN0982,BK0982,U452,Priya,306,Haridwar,Car,3504,631,526,2347,2024-03-20,pending,False,UPI,Maruti Alto,Priya
TXN0983,BK0983,U193,Neha,238,Auli,Bike,1554,280,233,1041,2024-02-25,received,False,Card,TVS Apache RTR 160,Neha
TXN0984,BK0984,U041,Rohit,536,Dehradun,Scooty,629,113,94,422,2024-01-22,received,False,UPI,Ola S1,Rohit
TXN0985,BK0985,U268,Pooja,181,Rishikesh,Bike,1857,334,279,1244,2024-01-18,received,False,Card,Yamaha FZ,Pooja
TXN0986,BK0986,U361,Sneha,554,Rishikesh,Scooty,2776,500,416,1860,2024-02-25,pending,False,UPI,Ola S1,Sneha
TXN0987,BK0987,U428,Aditi,976,Mussoorie,Bike,3860,695,579,2586,2024-02-04,received,False,Cash,KTM Duke 200,Aditi
TXN0988,BK0988,U390,Aman,318,Nainital,Car,2588,466,388,1734,2024-03-09,received,False,Cash,WagonR,Aman
TXN0989,BK0989,U147,Arjun,460,Dehradun,Bike,723,130,108,485,2024-02-12,received,False,UPI,Yamaha R15,Arjun
TXN0990,BK0990,U343,Karan,226,Haridwar,Bike,4074,733,611,2730,2024-03-27,received,False,Cash,Yamaha FZ,Karan
TXN0991,BK0991,U285,Priya,888,Haridwar,Car,6744,1214,1012,4518,2024-01-12,received,False,Net Banking,Baleno,Priya
TXN0992,BK0992,U108,Aman,764,Auli,Scooty,1150,207,172,771,2024-01-03,received,False,UPI,Honda Activa,Aman
TXN0993,BK0993,U268,Pooja,447,Dehradun,Car,5526,995,829,3702,2024-01-17,pending,False,Net Banking,Baleno,Pooja
TXN0994,BK0994,U280,Karan,399,Dehradun,Car,3098,558,465,2075,2024-02-24,pending,False,Card,Swift,Karan
TXN0995,BK0995,U174,Neha,191,Rishikesh,Scooty,2420,436,363,1621,2024-01-19,pending,False,Cash,Yamaha Fascino,Neha
TXN0996,BK0996,U015,Priya,740,Rishikesh,Scooty,1234,222,185,827,2024-01-20,received,False,Card,Suzuki Access,Priya
TXN0997,BK0997,U230,Rohit,575,Dehradun,Scooty,1152,207,173,772,2024-02-04,pending,False,Cash,Suzuki Access,Rohit
TXN0998,BK0998,U209,Karan,187,Mussoorie,Bike,4068,732,610,2726,2024-03-09,received,False,Card,KTM Duke 200,Karan
TXN0999,BK0999,U327,Aditi,649,Dehradun,Bike,1920,346,288,1286,2024-04-06,refunded,False,Card,RE Classic 350,Aditi
TXN1000,BK1000,U361,Sneha,378,Dehradun,Car,8268,1488,1240,5540,2024-02-01,received,False,Cash,Nexon,Sneha
